Date,log_PTAX,log_Price_Arabica,log_Price_Robusta,log_Close_USD_60kg
2002-03-15,0.8562009669962433,3.9160150266976834,3.145444546782318,4.282505391399528
2002-03-18,0.8504073067585287,3.872033997211783,3.1023420086122493,4.203679568840628
2002-03-19,0.8515175165313866,3.891412051524022,3.1307001339644756,4.256601971849388
2002-03-20,0.8492958630498767,3.933784497209659,3.199896858270398,4.305079713438067
2002-03-21,0.853350932100281,3.916413353729439,3.1867657709499673,4.267785728548664
2002-03-22,0.8547556957563583,3.922765101960048,3.1949928844048685,4.274252235592357
2002-03-25,0.8603973998336151,3.9166124577619534,3.176803048446293,4.277010886093631
2002-03-26,0.8545004309177036,3.933980172780188,3.1982648709640764,4.28796987201258
2002-03-27,0.8489108445428424,3.943909194290468,3.2128577525426376,4.304186471096946
2002-03-28,0.8431177071362403,3.960813169597578,3.246490991901174,4.326281934426772
2002-04-01,0.8424288832756998,3.97855952922839,3.2441536320524693,4.348754776940729
2002-04-02,0.8338651874988247,4.011325206502009,3.277522020300934,4.3631801180487555
2002-04-03,0.8319086226015204,4.001863709427935,3.2526973733437115,4.364863658673005
2002-04-04,0.8380264418780298,3.9742463486082777,3.2418107961506966,4.319264334997991
2002-04-05,0.8295993036954454,3.9529729917571004,3.2339614622862416,4.2870612079353885
2002-04-08,0.8288574477123919,3.9331972406595526,3.2120525995200753,4.269637552672696
2002-04-09,0.8260158536343696,3.9718002094640066,3.2422016501716975,4.3068638080323
2002-04-10,0.8210125515578411,3.971423348709594,3.250374491927572,4.305972158609322
2002-04-11,0.8201762286884863,3.9573787071489432,3.221272949467922,4.2861517174367965
2002-04-12,0.8323872476514493,3.9182038645032273,3.192942442841696,4.253786433391483
2002-04-15,0.84070474491756,3.917209532115446,3.192531849528599,4.25284615619979
2002-04-16,0.8403595602403321,3.906004933102583,3.188416617383492,4.25001993625504
2002-04-17,0.840057425874566,3.8995454839170334,3.1834558796369405,4.259409676604879
2002-04-18,0.8470263949723733,3.94138761405805,3.2055879305412653,4.300605433043146
2002-04-19,0.8445369096107647,3.906004933102583,3.186352633162641,4.250962873381393
2002-04-22,0.8478834032092549,3.910622024512518,3.1822118404966093,4.265930397969588
2002-04-23,0.8538619835998411,3.9134220263418533,3.1871787381249463,4.276092204614058
2002-04-24,0.8573047667262287,3.894469846180557,3.1908877883280318,4.247185706147282
2002-04-25,0.8614543259683214,3.8600979325632268,3.1742967814702334,4.201701358984232
2002-04-26,0.856880372542547,3.853121897507985,3.17220341666977,4.185732971156395
2002-04-29,0.8624257123819441,3.846096855311979,3.167161389181522,4.17967847778503
2002-04-30,0.8597203803857607,3.851635855413051,3.1788868166518376,4.2056539483481705
2002-05-02,0.8658391883780567,3.8128654338949275,3.169685580677429,4.168482369955703
2002-05-03,0.8816578783797117,3.8006444174447567,3.17220341666977,4.171548320813544
2002-05-06,0.8890017516364843,3.80954721383891,3.1663185741295248,4.167458319928015
2002-05-07,0.8826925824432196,3.8044377947482086,3.1742967814702334,4.171548320813544
2002-05-08,0.8895770783557316,3.799078246412012,3.1717842173343502,4.159227867951927
2002-05-09,0.8968632342080567,3.7618975468505083,3.119718253334982,4.136238302071007
2002-05-10,0.9097896455317951,3.7630588522881876,3.130263166511597,4.140457733743514
2002-05-13,0.9143688863114565,3.73552446193698,3.1130707659712242,4.124542278437614
2002-05-14,0.9224318366309181,3.7445506514843974,3.121483478859551,4.140457733743514
2002-05-15,0.9209598147224175,3.7417090677584683,3.1346242724206097,4.139404563837663
2002-05-16,0.9082182367832686,3.775744987135518,3.157425862551978,4.159227867951927
2002-05-17,0.9067655106490836,3.763754988759043,3.1548704948922883,4.159227867951927
2002-05-20,0.9057150055019704,3.76630335107874,3.177637076851603,4.177652088276117
2002-05-21,0.9077342291910343,3.7832801295354206,3.2003044392827653,4.244343492727263
2002-05-22,0.9169305271614944,3.750209709265542,3.1578511230304263,4.2056539483481705
2002-05-23,0.9280611874730704,3.7480913137457823,3.1570004211501135,4.2056539483481705
2002-05-24,0.9258449446789667,3.7483269127573564,3.1616703510974213,4.219366224850396
2002-05-28,0.926161851669418,3.7471483622379123,3.1675825304806504,4.203679568840628
2002-05-29,0.9242985832756833,3.7623622308737397,3.1917101567954314,4.224218247811234
2002-05-31,0.9250522375427277,3.764682417529437,3.1962211343033946,4.229046842275124
2002-06-03,0.9326757611234779,3.747384183486499,3.190064743014081,4.21546756964954
2002-06-04,0.9437891605759648,3.7302612918927056,3.1684242813721024,4.208608115190035
2002-06-05,0.9588136789540457,3.7218305542536223,3.1954024686825586,4.194746567537161
2002-06-06,0.9714605030076261,3.7125959807312525,3.194173212227829,4.196738569642103
2002-06-07,0.9823780530015767,3.6896291730044823,3.1962211343033946,4.174604900341442
2002-06-10,0.9695281352565721,3.7128400915587796,3.1917101567954314,4.181700692277563
2002-06-11,0.9807292480113928,3.6965995771290743,3.1763857732472487,4.178665757662876
2002-06-12,1.0110916911386145,3.671478939433769,3.1552968432253294,4.169505450387811
2002-06-13,0.9903587032278557,3.6694417602214613,3.194173212227829,4.134121931458399
2002-06-14,0.999933106810798,3.658935577740864,3.170945291110651,4.118104504387726
2002-06-17,0.9866746354272451,3.671733295278966,3.195811885269649,4.13200099132871
2002-06-18,0.9820784724121582,3.653770277000368,3.1747149290824312,4.120255010036317
2002-06-19,0.9943622672943105,3.6566144935266607,3.190064743014081,4.118104504387726
2002-06-20,1.0117827133333759,3.643358938812127,3.175968323856924,4.146753646239252
2002-06-21,1.026399954554185,3.6325736179028416,3.1793030497483774,4.13200099132871
2002-06-24,1.0391807048986832,3.6304555339762192,3.19744787745458,4.148843558975296
2002-06-25,1.029440829806811,3.615501984309161,3.1855258451866466,4.134121931458399
2002-06-26,1.050262027727063,3.5937442589988975,3.170105660498771,4.127745730689882
2002-06-27,1.050576839629553,3.596215769250517,3.1888289035159043,4.126678998817895
2002-06-28,1.0453521490272257,3.5984075509498608,3.175968323856924,4.119180335296228
2002-07-01,1.0506467843732339,3.5796224681769866,3.1675825304806504,4.146753646239252
2002-07-02,1.069561024274106,3.6136169696133895,3.1888289035159043,4.189749056039125
2002-07-03,1.051415853837135,3.58407433974781,3.1871787381249463,4.154049192637164
2002-07-08,1.0546952316016531,3.587123545159549,3.190476350346503,4.161291820646356
2002-07-10,1.0487565569832058,3.6165775423585313,3.1954024686825586,4.191751028131064
2002-07-11,1.0378709933789232,3.679586407202344,3.2378938307039626,4.229046842275124
2002-07-12,1.0348556839764047,3.6262058595858777,3.2232661731694936,4.188746488501358
2002-07-15,1.0457387990610416,3.6041382256588457,3.1747149290824312,4.171548320813544
2002-07-16,1.0533010659581068,3.6065842113871063,3.1780538303479458,4.177652088276117
2002-07-17,1.0571998420875626,3.6008675767907232,3.1855258451866466,4.18673848630752
2002-07-18,1.0568175990110642,3.5854614949154477,3.1912990570979662,4.142560751884012
2002-07-19,1.0533010659581068,3.579901291544191,3.1851121947153915,4.1372948101094735
2002-07-22,1.0583456954395547,3.5650154668915506,3.1763857732472487,4.160260376786637
2002-07-23,1.069252133361623,3.5743099993708003,3.17220341666977,4.167458319928015
2002-07-24,1.0810930524491718,3.5464514609816584,3.1633631149379418,4.146753646239252
2002-07-25,1.09266128317467,3.5504790843779097,3.1548704948922883,4.1581942130431955
2002-07-26,1.1044949518262652,3.5386377907833935,3.150596984114906,4.159227867951927
2002-07-29,1.1457820931444995,3.4937765629552486,3.0832851705618523,4.13518067664267
2002-07-30,1.1845453066598377,3.4613513044819024,3.0610517396746335,4.1309388725188025
2002-07-31,1.232122847742282,3.4314032237192214,3.0291670496402285,4.1256112093243935
2002-08-01,1.2022212712871296,3.518091133133655,3.1175073304799117,4.140457733743514
2002-08-02,1.108628623943598,3.5700959181239695,3.171364842197149,4.153010168091579
2002-08-05,1.1227193640113429,3.506757877322648,3.1161784266298582,4.1330620641446085
2002-08-06,1.1653359207110179,3.5389282773504322,3.1463051320333655,4.1372948101094735
2002-08-07,1.1183495543511415,3.559340082758951,3.1642084235258925,4.1372948101094735
2002-08-08,1.0606680937519655,3.5953926110204724,3.190476350346503,4.148843558975296
2002-08-09,1.0974115680915908,3.559340082758951,3.1467351470905185,4.141509795649323
2002-08-12,1.1307244625840962,3.541828511401901,3.1144038032714896,4.160260376786637
2002-08-13,1.1660840037831224,3.551913599040779,3.119718253334982,4.148843558975296
2002-08-14,1.1620564612246445,3.544431549748063,3.1144038032714896,4.155087059588091
2002-08-15,1.1603970216090598,3.530176762918616,3.113959654918641,4.119180335296228
2002-08-16,1.1512047387872804,3.560477739309412,3.1346242724206097,4.127745730689882
2002-08-19,1.1359722974251871,3.5550623063795967,3.1441522786722644,4.118104504387726
2002-08-20,1.1289151505981556,3.5536323047059106,3.147594622863237,4.129875624412977
2002-08-21,1.1247347728136814,3.5610460826040513,3.1535903581695712,4.123472203714802
2002-08-22,1.144764054689254,3.5655812377694427,3.1463051320333655,4.156123850487913
2002-08-23,1.1357796130095488,3.5773890780805733,3.159125820462427,4.175621661708079
2002-08-26,1.1245399106780254,3.566146688731639,3.1599747169480397,4.1581942130431955
2002-08-27,1.1297555954368683,3.555919326857706,3.1497400860333387,4.163351522212681
2002-08-28,1.1384417908307254,3.594568774642695,3.1871787381249463,4.207624362268861
2002-08-29,1.1390822212218228,3.616308761279101,3.2039652121324464,4.2066396406248145
2002-08-30,1.106018130928703,3.6222053208459437,3.2232661731694936,4.221309830372608
2002-09-03,1.1310149397756104,3.656356262408376,3.2315945972759756,4.273331015123487
2002-09-04,1.1418314077880862,3.6975913947159578,3.3002714630721948,4.304186471096946
2002-09-05,1.147783332674559,3.6752875005944694,3.2950958507796098,4.2870612079353885
2002-09-06,1.156346462652297,3.686125665917315,3.3068867021909143,4.296111043455307
2002-09-09,1.1414163176596748,3.7832801295354206,3.383712067321136,4.36233731584084
2002-09-10,1.1412246794719854,3.752558230777119,3.3724549127965013,4.3444721151487276
2002-09-11,1.1363254557882767,3.76630335107874,3.40452517175483,4.331512970506223
2002-09-12,1.1390822212218228,3.808216836702557,3.4262151446374434,4.353019175727186
2002-09-13,1.1475929108897316,3.8117605834897517,3.4193646856176043,4.370733670901319
2002-09-16,1.1595192235716312,3.8344938029189084,3.429784838514068,4.396323168988135
2002-09-17,1.170870932820819,3.821222641101649,3.434954478460289,4.390601886876229
2002-09-18,1.2011688769932016,3.772531026609547,3.3826939100975957,4.357265466608637
2002-09-19,1.2191470902968473,3.720862499966987,3.314913013065143,4.3478997236738515
2002-09-20,1.2318894823201443,3.6843692986360503,3.311637304949512,4.305972158609322
2002-09-23,1.2654817409031427,3.6219380483600547,3.279782759771722,4.280677265246396
2002-09-24,1.2869159171396118,3.5942940116240685,3.2646137165420543,4.284330181605034
2002-09-25,1.3152547536399595,3.643358938812127,3.338967305126021,4.307754731062416
2002-09-26,1.3221824156526463,3.627535823872884,3.330059353828816,4.2906909898073335
2002-09-27,1.3491375167235367,3.6152329139456376,3.3101779832749867,4.298810127843678
2002-09-30,1.3596680050521803,3.6264719939853194,3.342861804649192,4.277928724372116
2002-10-01,1.3208754525550122,3.694612985961697,3.401863826205316,4.314853211773634
2002-10-02,1.279154485561987,3.6908774567766094,3.3645333972905638,4.321901725992762
2002-10-03,1.3070346801342585,3.6816030451431603,3.374168709274236,4.313083326813902
2002-10-04,1.297271872290754,3.6936182084611096,3.3495531485098167,4.305079713438067
2002-10-07,1.3073864260150176,3.695606774863363,3.293612170982218,4.335851372104821
2002-10-08,1.3087921735904609,3.7089271494177143,3.3474449256629084,4.3444721151487276
2002-10-09,1.348592493935879,3.718195508447989,3.329343277894172,4.353869864632339
2002-10-10,1.3668056845360281,3.6913763343125234,3.3246762437544124,4.329772352611694
2002-10-11,1.366984112585391,3.724487881581304,3.3714252233284854,4.328900839671865
2002-10-14,1.3510039143413046,3.788951007838152,3.3857452771032337,4.419683084028353
2002-10-15,1.3498118955424756,3.9276994848131537,3.4654233539614268,4.523928296685208
2002-10-16,1.3543908121068824,3.8666071418976635,3.414442608412176,4.485912043940183
2002-10-17,1.3672389545847314,3.856510295497887,3.407841924380824,4.473917965924263
2002-10-18,1.3547778939020978,3.770689829311502,3.3998631586490187,4.416493276433909
2002-10-21,1.3641765558662717,3.830379016387636,3.416085994155906,4.458720105719725
2002-10-22,1.3750311688411798,3.80954721383891,3.444895236927875,4.440172362824879
2002-10-23,1.3533578608736259,3.8117605834897517,3.428488241898059,4.443287701407732
2002-10-24,1.3511075010305078,3.8993429522707714,3.4833916192881422,4.4918556205814015
2002-10-25,1.3353957256863542,3.9308447596687337,3.501344330267094,4.507291473229954
2002-10-28,1.3192460263667627,3.8205653949393112,3.4483989831464497,4.449489177041953
2002-10-29,1.3405383392816865,3.7539647007698704,3.425239376142393,4.421274210668118
2002-10-30,1.3202346836103807,3.7884985191426486,3.457892725338701,4.422862749094451
2002-10-31,1.2933563654606215,3.8772244998854504,3.487069220736119,4.468624855592429
2002-11-01,1.2840678183237804,3.8467375387295166,3.475376779836407,4.43861110606259
2002-11-04,1.2646350724925617,3.893044038830343,3.4937765629552486,4.45795406890572
2002-11-05,1.270462545594769,3.929862923556477,3.521938999358284,4.467866487365838
2002-11-06,1.2802669564743605,3.8983296782961436,3.500137329517059,4.471652936330834
2002-11-07,1.286971139825105,3.934371409091908,3.5667118201397288,4.477681613400654
2002-11-08,1.260476003559668,3.9579519373165457,3.5782271840103412,4.497027386494793
2002-11-11,1.2537624688284514,3.9331972406595526,3.574870537502069,4.470896746476156
2002-11-12,1.267707877785846,3.901770628963795,3.534562093729579,4.434697206741453
2002-11-13,1.2903890042328194,3.9130225057612296,3.574870537502069,4.43861110606259
2002-11-14,1.3028312271186315,3.9128226855987105,3.5843519247600018,4.442509746478247
2002-11-18,1.2778457488628312,3.966511190712216,3.679586407202344,4.450261723282565
2002-11-19,1.268270671508667,3.9974664872456134,3.6735119769828146,4.480682319983277
2002-11-20,1.2569257207786089,4.0285608216760975,3.714790835898437,4.500705213451939
2002-11-21,1.255701503910885,4.018183201256536,3.6998193941522706,4.488888304699183
2002-11-22,1.2702098820990886,4.014760082879258,3.723763855967438,4.481431148930514
2002-11-25,1.2667222259790456,3.9982007016691985,3.720378121173307,4.45795406890572
2002-11-26,1.2773719538957038,3.992311836656949,3.709417105331484,4.469382764729343
2002-11-27,1.2780964906419041,4.01078177745141,3.727138166231027,4.4784325773381655
2002-12-02,1.28536844252993,4.029983803061711,3.732178378509084,4.51093181199916
2002-12-03,1.2981459743431858,3.9948924832504407,3.7223142302001735,4.482179303425457
2002-12-04,1.3096562678304924,3.9749978045895347,3.7096619932964647,4.466347907413486
2002-12-05,1.3221291036441039,3.9837853716550367,3.707946516831162,4.482927012645455
2002-12-06,1.3224489330711373,3.9406104622800586,3.709906821306012,4.429191908213588
2002-12-09,1.3344746123900941,3.9150185144079446,3.6788291182604347,4.410083034713959
2002-12-10,1.3266770443013876,3.9182038645032273,3.6975913947159578,4.405248227044177
2002-12-11,1.3337898071377414,3.8684890034044175,3.68034312309165,4.3444721151487276
2002-12-12,1.32268873803092,3.8628327612373745,3.61469455592456,4.34103271770402
2002-12-13,1.3175336055490983,3.8691155044168695,3.6219380483600547,4.320144216059025
2002-12-16,1.2897283931435595,3.9031840567609417,3.654288009344317,4.340171033249337
2002-12-17,1.2761167060984213,3.9189986191645714,3.6823582371236707,4.355569139266721
2002-12-18,1.2617510260452904,3.927896354584436,3.723522397557476,4.416493276433909
2002-12-19,1.254104924811936,3.9326096390365346,3.7364784329132155,4.399577862937939
2002-12-20,1.2319186559763349,3.914619631275412,3.7256934272366524,4.410083034713959
2002-12-23,1.2512475350917038,3.9035875266070446,3.727378753264546,4.397951871130575
2002-12-27,1.2644938913710666,3.8803259186848913,3.7040143416982065,4.396323168988135
2002-12-30,1.2622322784431474,3.8753590210565547,3.695358420211645,4.396323168988135
2003-01-02,1.259142575459407,3.889572876590554,3.724487881581304,4.401201277063942
2003-01-03,1.2440969554100907,3.9092190780954117,3.7572387916272794,4.394691872127754
2003-01-06,1.213843924121199,3.9638561540681634,3.769537357131391,4.426823150310548
2003-01-07,1.2066591927512433,4.004966751070884,3.8022081394209395,4.430767928601564
2003-01-08,1.1976730021774078,4.00460218672124,3.7835075831927187,4.420478933461069
2003-01-09,1.2028822098439065,4.006605647914094,3.777805663308338,4.4180894825098855
2003-01-10,1.1914345276278306,4.0310497118497866,3.789403291880235,4.4548842745754635
2003-01-13,1.1925882454592978,4.019621016026164,3.7716108517114013,4.452575669924193
2003-01-14,1.186562114066142,4.043577445168448,3.78781940196884,4.452575669924193
2003-01-15,1.193407184221153,4.039184151044825,3.756538102587751,4.468624855592429
2003-01-16,1.1920115529266593,4.049695810553219,3.762594491936217,4.4671074277201654
2003-01-17,1.212892901700495,4.046728708280438,3.7605021977869035,4.473163487569249
2003-01-21,1.2355296092301535,4.052306550875202,3.7614326467956447,4.475425102165409
2003-01-22,1.2581484407717058,4.05560373390567,3.8031005982039594,4.501439203235464
2003-01-23,1.2499303890989668,4.059062748077461,3.820346216856242,4.502172542805151
2003-01-24,1.278792665883399,4.0294504223041105,3.802877558167348,4.4940753998752045
2003-01-27,1.298091365343609,4.020339148911605,3.805995600782616,4.4640656466943565
2003-01-28,1.2895631721601188,4.008060193625088,3.8004208288468435,4.456420349694783
2003-01-29,1.2924506055897307,3.9996675152801924,3.8150714793516958,4.434697206741453
2003-01-30,1.272453544696131,4.004237489415957,3.7977338590260183,4.437829562658019
2003-01-31,1.260107360869506,4.029272565478386,3.8255932774297583,4.458720105719725
2003-02-03,1.250760965824695,4.049695810553219,3.829727762701316,4.471652936330834
2003-02-04,1.264296204309041,4.019621016026164,3.8079949350040985,4.4548842745754635
2003-02-05,1.2766189943107897,4.0151209634317135,3.7968365956190286,4.442509746478247
2003-02-06,1.2821830648624961,4.028382806544341,3.79974976294536,4.4640656466943565
2003-02-07,1.2754186647739543,4.0310497118497866,3.8128654338949275,4.466347907413486
2003-02-10,1.2820998321020338,4.038831852291842,3.804215052793841,4.481431148930514
2003-02-11,1.2736014736505998,4.032469158504013,3.7986303180730556,4.470896746476156
2003-02-12,1.2810171753233683,4.015301354881648,3.783052624131186,4.451033673156174
2003-02-13,1.2908566731867497,3.9579519373165457,3.7381456954168546,4.4020119659795665
2003-02-14,1.296916549968674,3.973118104787957,3.729541435832826,4.4172917284006035
2003-02-19,1.2791266579263603,3.9721769282478934,3.695606774863363,4.393057909789147
2003-02-20,1.2827932268516948,3.9824814690767076,3.7152779279684673,4.410886558047735
2003-02-21,1.2836246663985114,3.9699144838439238,3.702289141023854,4.40038986847163
2003-02-24,1.2773161985501456,3.9545076170343014,3.6640743351949654,4.374072584925019
2003-02-25,1.2812948913882505,3.930255773689206,3.673004104955646,4.352167762534234
2003-02-26,1.2758375480373152,3.9122229854308124,3.6694417602214613,4.339308605654156
2003-02-27,1.2767584740515836,3.918402612392185,3.681099266794974,4.346187355285029
2003-02-28,1.2706590175209662,3.879499813722586,3.666378188767423,4.320144216059025
2003-03-05,1.2707993309814665,3.8954870367880465,3.6454498961866,4.345330102972925
2003-03-06,1.2601640839756785,3.9326096390365346,3.660222744864132,4.346187355285029
2003-03-07,1.2530486419725286,3.934957976710642,3.6768068728796672,4.351315623819092
2003-03-10,1.260759482414044,3.948354934675536,3.6747805297344347,4.359804638924082
2003-03-11,1.254504308625084,3.912023005428146,3.6555811687124216,4.328900839671865
2003-03-12,1.245968509777953,3.9186013207882686,3.6514371586380663,4.320144216059025
2003-03-13,1.2323561587177054,3.945264339207948,3.66714496196793,4.328028633108787
2003-03-14,1.2225393738997743,3.9223692974822906,3.6430972614588084,4.334985209439492
2003-03-17,1.2366916568886621,3.8823882002984553,3.6054978451748854,4.296111043455307
2003-03-18,1.2327934701341294,3.893044038830343,3.5970382504483562,4.315736980953064
2003-03-19,1.2405747067704844,3.9223692974822906,3.594568774642695,4.326281934426772
2003-03-20,1.2478939913838643,3.946231176757883,3.616308761279101,4.385671733337389
2003-03-21,1.2372721747268622,3.9691591967989552,3.6357423557008075,4.395507853199089
2003-03-24,1.2258321386788296,3.936325297951111,3.6141559079179997,4.3715694292118465
2003-03-25,1.220593905342172,3.9253340194878183,3.616308761279101,4.34103271770402
2003-03-26,1.2163064314847527,3.91879998970717,3.604954219176175,4.339308605654156
2003-03-27,1.2246867809230404,3.9156165409382764,3.607398212246053,4.32540743964328
2003-03-28,1.2166027102259578,3.961574784257394,3.632309102625542,4.3444721151487276
2003-03-31,1.2098852910775384,3.966132331075178,3.6333667441836774,4.351315623819092
2003-04-01,1.2047425080280258,3.9776234625120948,3.666889436222321,4.345330102972925
2003-04-02,1.187690971751653,4.00460218672124,3.6933693593867885,4.3765694904915
2003-04-03,1.1805915814880241,4.030694535145645,3.716008121502189,4.397137882707462
2003-04-04,1.1777006949870734,4.022311359322269,3.7121075802331434,4.387317799126693
2003-04-07,1.1544568768540207,4.03706849440237,3.7316994512968646,4.410886558047735
2003-04-08,1.1521214595203695,4.015842334067143,3.6896291730044823,4.393875224687529
2003-04-09,1.1586720450957726,4.00860510327439,3.6871279210751298,4.387317799126693
2003-04-10,1.1680450633834465,3.9908341858524357,3.6694417602214613,4.381544612384719
2003-04-11,1.1677340407384909,4.0116873285410914,3.6727500721840527,4.381544612384719
2003-04-14,1.1574470743890022,3.9787466374710543,3.6653549090669792,4.338445433635561
